Month,spot,ln(spot),GDP,ln(GDP),CPI,ln(CPI),M3,ln(M3),BoT,diff(rate)
Jan-19,60.1053,4.096098024,34.5169178,3.541449575,0.881191489,-0.126480322,62.27207081,4.131513024,-0.198800191,-5.75
Feb-19,59.1412,4.079927805,33.52896681,3.512409746,0.883040615,-0.124384083,61.92091276,4.12585797,-7.374703424,-5.88
Mar-19,59.2425,4.08163919,31.97566044,3.464975002,0.886321494,-0.120675534,62.29601355,4.131897436,-7.580723848,-6.06
Apr-19,58.291,4.065447708,30.95546514,3.432549563,0.888185654,-0.118574488,62.10758251,4.128868083,-4.362453822,-5.92
May-19,58.1673,4.063323341,31.40708924,3.447033639,0.887808774,-0.118998904,62.24910249,4.131144117,-6.573019627,-5.62
Jun-19,58.4043,4.067389517,32.57283211,3.48347857,0.884355223,-0.122896461,62.03429969,4.127687453,-8.198052644,-4.92
Jul-19,56.9152,4.041562441,33.09235617,3.499302324,0.880860576,-0.126855922,62.04438834,4.12785007,-6.962701597,-4.19
Aug-19,57.8817,4.058401272,32.02012,3.466364455,0.879643463,-0.12823861,62.61062301,4.13693496,-5.28431161,-3.73
Sep-19,56.96,4.042349267,30.38101572,3.41381793,0.878545298,-0.12948781,61.66300038,4.121684081,-6.048470883,-3.51
Oct-19,56.912,4.041506215,29.42372374,3.381801279,0.876963641,-0.131289746,61.39731392,4.117366087,-8.575375365,-3.41
Nov-19,55.9286,4.024075877,29.77737237,3.393748789,0.873242065,-0.135542482,60.62300613,4.10467446,-6.216642146,-3.57
Dec-19,56.3512,4.031603536,31.2617716,3.442395997,0.868446199,-0.141049642,57.56462305,4.052908196,-8.642191078,-3.59
